unique_id,date,title,company,type,experience,salary,interview_difficulty
134289279322144,2022-12-31,mechanic,Boeing,non-Tech,2,,82.04
134289279322192,2022-12-02,platform engineer,Apple,Tech,2,65580,81.56
134289279322240,2022-11-05,database engineer,Apple,Tech,2,96296,64.53
134289279322288,2022-07-10,devops engineer,Apple,Tech,1,73731,79.39
134289279332272,2022-10-21,platform engineer,Apple,Tech,1,75102,78.23
134289279332320,2022-08-12,eletrician,Siemens,non-Tech,1,78396,86.09
134289279332368,2022-12-01,trainee,Siemens,non-Tech,1,99390,83.81
134289279332416,2022-04-13,mechanic,Boeing,non-Tech,2,92856,92.28
134289279332464,2022-11-06,designer,Boeing,non-Tech,2,87516,84.32
134289279332512,2022-07-19,mechanic,Boeing,non-Tech,3,77319,70.51
134289279332560,2022-09-13,eletrician,Siemens,non-Tech,1,66095,87.31
134289279332608,2022-08-11,trainee,Siemens,non-Tech,3,86798,73.91
134289279332656,2022-12-11,designer,Boeing,non-Tech,2,77727,
134289279332704,2022-09-22,designer,Boeing,non-Tech,3,84392,93.42
134289279332752,2022-12-18,devops engineer,Apple,Tech,,77837,75.6
134289279332800,2022-05-30,platform engineer,Apple,Tech,1,70626,93.8
134289279332848,2022-12-30,trainee,Boeing,non-Tech,2,87221,72.39
134289279332896,2022-08-23,database engineer,Apple,Tech,1,96420,67.58
134289279332944,2022-10-21,platform engineer,Apple,Tech,1,76481,88.82
134289279332992,2022-05-05,eletrician,Siemens,non-Tech,1,78439,95.09
134289279333040,2022-09-02,platform engineer,Apple,Tech,3,74158,92.44
134289279333088,2022-05-27,trainee,Boeing,non-Tech,1,71391,77.03
134289279333136,2022-12-13,platform engineer,Apple,Tech,1,70872,63.1
134289279333184,2022-12-09,designer,Boeing,non-Tech,1,81614,86.85
134289279333232,2022-12-24,trainee,Boeing,non-Tech,4,71869,69.57
134289279333280,2022-12-04,database engineer,Apple,Tech,1,90243,85.6
134289279333328,2022-06-21,trainee,Boeing,non-Tech,2,68760,93.66
134289279333376,2022-09-26,platform engineer,Apple,Tech,2,75862,71.29
134289279333424,2022-07-22,designer,Boeing,non-Tech,2,81543,78.38
134289279333472,2022-10-29,trainee,Boeing,non-Tech,2,85495,74.94
134289279333520,,mechanic,Siemens,non-Tech,1,91668,78.11
134289279333568,2022-10-27,mechanic,Siemens,non-Tech,2,66050,82.6
134289279333616,2022-11-29,eletrician,Siemens,non-Tech,1,82671,94.92
134289279333664,2022-08-30,mechanic,Siemens,non-Tech,2,74893,75.01
134289279333712,2022-12-07,platform engineer,Apple,Tech,,69643,99.91
134289279333760,2022-04-20,trainee,Siemens,non-Tech,1,94918,87.22
134289279333808,2022-08-17,trainee,Boeing,non-Tech,1,76044,62.57
134289279333856,2022-10-18,designer,Boeing,non-Tech,2,61992,81.66
134289279333904,2022-08-23,trainee,Boeing,non-Tech,2,78103,88.21
134289279333952,2022-10-14,trainee,Siemens,non-Tech,1,79818,72.7
134289279334000,2022-09-01,designer,Boeing,non-Tech,3,69512,83.52
134289279334048,2022-05-27,platform engineer,Apple,Tech,1,87394,91.02
134289279334096,2022-11-21,mechanic,Boeing,non-Tech,1,86171,82.54
134289279334144,2022-10-26,devops engineer,Apple,Tech,5,89713,78.07
134289279334192,2022-07-03,eletrician,Siemens,non-Tech,2,76939,63.97
134289279334240,2022-12-08,trainee,Siemens,non-Tech,2,80533,81.98
134289279334288,,mechanic,Boeing,non-Tech,2,82116,83.62
134289279334336,2022-10-21,trainee,Boeing,non-Tech,1,79710,77.11
134289279334384,2022-11-14,platform engineer,Apple,Tech,,72082,75.15
134289279334432,,mechanic,Boeing,non-Tech,4,89487,63.98
134289279334480,2022-04-24,platform engineer,Apple,Tech,4,91082,83.57
134289279334528,2022-12-21,designer,Boeing,non-Tech,2,81832,70.23
134289279334576,2022-04-25,mechanic,Boeing,non-Tech,2,81076,81.36
134289279334624,2022-12-04,database engineer,Apple,Tech,1,71632,70.11
134289279334672,2022-09-25,database engineer,Apple,Tech,,79688,
134289279334720,2022-07-10,eletrician,Siemens,non-Tech,1,76420,94.05
134289279334768,2022-11-24,devops engineer,Apple,Tech,3,73464,97.35
134289279334816,2022-11-25,devops engineer,Apple,Tech,1,83693,62.69
134289279334864,2022-07-11,database engineer,Apple,Tech,1,94583,89.61
134289279334912,2022-10-02,mechanic,Siemens,non-Tech,3,89239,71.1
134289279334960,2022-11-22,platform engineer,Apple,Tech,3,82504,74.97
134289279335008,2022-11-25,platform engineer,Apple,Tech,3,80191,80.6
134289279335056,2022-12-04,mechanic,Siemens,non-Tech,2,70473,71.83
134289279335104,2022-12-10,eletrician,Siemens,non-Tech,2,80817,79.3
134289279335152,2022-11-22,eletrician,Siemens,non-Tech,2,75343,96.14
134289279335200,2022-12-30,mechanic,Siemens,non-Tech,2,69342,75.43
134289279335248,2022-10-28,database engineer,Apple,Tech,1,84581,77.87
134289279335296,2022-08-29,eletrician,Siemens,non-Tech,1,66699,67.09
134289279335344,2022-10-31,trainee,Boeing,non-Tech,1,,80.38
134289279335392,2022-08-22,trainee,Boeing,non-Tech,2,84582,85.71
134289279335440,2022-10-07,mechanic,Siemens,non-Tech,1,84664,79.46
134289279335488,2022-09-24,database engineer,Apple,Tech,3,85615,81.29
134289279335536,2022-07-05,platform engineer,Apple,Tech,2,70256,91.07
134289279335584,2022-11-21,database engineer,Apple,Tech,3,88560,85.09
134289279335632,2022-09-06,database engineer,Apple,Tech,,98660,71.9
134289279335680,2022-11-14,eletrician,Siemens,non-Tech,1,91618,88.75
134289279335728,2022-08-23,trainee,Siemens,non-Tech,2,71800,70.38
134289279335776,2022-09-18,mechanic,Siemens,non-Tech,1,69269,81.28
134289279335824,2022-09-12,devops engineer,Apple,Tech,1,86966,93.02
134289279335872,2022-11-05,mechanic,Siemens,non-Tech,2,94690,76.75
134289279335920,2022-08-12,trainee,Boeing,non-Tech,1,93072,69.43
134289279335968,2022-07-21,mechanic,Siemens,non-Tech,2,76441,61.18
134289279336016,2022-12-01,trainee,Siemens,non-Tech,2,82286,78.16
134289279336064,2022-10-31,designer,Boeing,non-Tech,1,89885,93.68
134289279336112,2022-11-10,mechanic,Siemens,non-Tech,,70175,84.32
134289279336160,2022-08-20,trainee,Boeing,non-Tech,1,86581,81.36
134289279336208,2022-08-05,trainee,Siemens,non-Tech,2,91733,93.07
134289279336256,2022-07-20,devops engineer,Apple,Tech,2,85698,85.76
134289279336304,2022-11-15,database engineer,Apple,Tech,4,82153,72.74
134289279336352,2022-11-17,mechanic,Siemens,non-Tech,2,87312,
134289279336400,2022-11-29,database engineer,Apple,Tech,3,75913,75.41
134289279536624,2022-12-17,trainee,Siemens,non-Tech,1,89491,85.71
134289279536672,2022-12-23,trainee,Siemens,non-Tech,2,90739,
134289279536576,,mechanic,Siemens,non-Tech,2,87995,73.04
134289279536480,2022-09-24,trainee,Boeing,non-Tech,1,82477,93.94
134289279536528,2022-05-13,designer,Boeing,non-Tech,3,98941,75.68
134289279536432,2022-05-11,eletrician,Siemens,non-Tech,,80407,91.23
134289279536384,2022-11-14,eletrician,Siemens,non-Tech,2,74283,95.39
134289279536288,2022-08-07,designer,Boeing,non-Tech,2,83648,80.38
134289279536192,2022-12-11,database engineer,Apple,Tech,3,88232,89.08
134289279536240,,mechanic,Boeing,non-Tech,1,95409,98.31
134289279536336,2022-12-22,mechanic,Siemens,non-Tech,4,78336,72.58
134289279536144,2022-12-14,devops engineer,Apple,Tech,3,65903,88.6
134289279536048,2022-12-06,devops engineer,Apple,Tech,,89208,80.0
134289279535856,2022-12-02,trainee,Boeing,non-Tech,2,80191,94.91
134289279536000,2022-07-15,database engineer,Apple,Tech,1,98799,70.56
134289279535904,2022-12-07,trainee,Boeing,non-Tech,2,99204,77.44
134289279535952,2022-09-22,trainee,Siemens,non-Tech,2,72280,72.4
134289279536096,2022-08-01,database engineer,Apple,Tech,3,67418,89.4
134289279535808,2022-08-19,eletrician,Siemens,non-Tech,2,65209,79.68
134289279535712,2022-12-01,mechanic,Boeing,non-Tech,3,68276,86.41
134289279535520,2022-04-07,mechanic,Siemens,non-Tech,1,94432,80.07
134289279535472,2022-09-30,devops engineer,Apple,Tech,1,89828,84.24
134289279535376,2022-12-22,designer,Boeing,non-Tech,3,72567,88.13
134289279535424,2022-11-06,database engineer,Apple,Tech,1,77280,91.3
134289279535328,2022-09-10,eletrician,Siemens,non-Tech,2,81803,76.54
134289279535664,2022-10-02,trainee,Siemens,non-Tech,1,93359,72.04
134289279535568,2022-10-23,mechanic,Siemens,non-Tech,2,74464,67.23
134289279535616,2022-11-01,devops engineer,Apple,Tech,1,85536,81.86
134289279535760,2022-11-26,database engineer,Apple,Tech,2,86821,62.39
134289279535280,2022-12-29,platform engineer,Apple,Tech,2,93465,73.99
134289279535088,2022-11-19,trainee,Boeing,non-Tech,2,80228,82.21
134289279534992,2022-12-18,mechanic,Siemens,non-Tech,1,73867,65.02
134289279535040,2022-08-26,trainee,Boeing,non-Tech,1,69787,72.99
134289279534944,,eletrician,Siemens,non-Tech,2,82618,82.43
134289279534848,2022-12-24,mechanic,Boeing,non-Tech,1,78552,69.46
134289279534656,,designer,Boeing,non-Tech,2,83928,95.07
134289279534608,2022-11-12,database engineer,Apple,Tech,1,66826,69.95
134289279534512,2022-09-15,devops engineer,Apple,Tech,2,,77.51
134289279534560,2022-07-18,platform engineer,Apple,Tech,2,77461,81.98
134289279534464,2022-10-19,trainee,Siemens,non-Tech,,60590,85.76
134289279534800,2022-07-07,eletrician,Siemens,non-Tech,2,86183,76.9
134289279534704,,platform engineer,Apple,Tech,1,88872,79.12
134289279534752,,platform engineer,Apple,Tech,2,87095,68.11
134289279534896,2022-09-17,devops engineer,Apple,Tech,2,78501,67.77
134289279535232,2022-11-09,eletrician,Siemens,non-Tech,3,80529,63.04
134289279535136,2022-12-19,database engineer,Apple,Tech,1,87342,72.43
134289279535184,2022-09-20,mechanic,Boeing,non-Tech,3,88352,73.56
134289279534416,2022-12-27,eletrician,Siemens,non-Tech,2,96684,69.55
134289279534320,2022-12-12,designer,Boeing,non-Tech,2,,82.16
134289279534368,2022-08-29,platform engineer,Apple,Tech,2,73728,62.15
134289279534272,2022-12-10,eletrician,Siemens,non-Tech,1,65764,77.63
134289279534224,2022-03-23,designer,Boeing,non-Tech,1,71021,84.82
134289279534128,2022-10-31,trainee,Siemens,non-Tech,3,96083,78.31
134289279534080,2022-07-10,designer,Boeing,non-Tech,3,77703,70.71
134289279533984,2022-11-12,devops engineer,Apple,Tech,3,60197,90.86
134289279533936,,platform engineer,Apple,Tech,2,88120,96.49
134289279534032,2022-12-31,database engineer,Apple,Tech,1,80598,84.31
134289279534176,2022-08-05,trainee,Boeing,non-Tech,2,83340,83.26
134289279533888,2022-09-13,mechanic,Boeing,non-Tech,3,97404,82.96
134289279533552,2022-07-26,eletrician,Siemens,non-Tech,2,,80.09
134289279533840,2022-08-01,eletrician,Siemens,non-Tech,2,84211,76.89
134289279533792,2022-12-30,database engineer,Apple,Tech,2,68071,67.48
134289279533744,2022-12-15,trainee,Siemens,non-Tech,1,70976,77.08
134289279533696,2022-10-23,designer,Boeing,non-Tech,2,82386,64.29
134289279533600,2022-07-27,platform engineer,Apple,Tech,2,77196,77.88
134289279533648,2022-07-27,trainee,Siemens,non-Tech,1,93654,66.93
134289279533504,2022-12-04,mechanic,Boeing,non-Tech,1,,92.32
134289279533408,2022-07-20,trainee,Boeing,non-Tech,2,71603,85.46
134289279533360,2022-10-22,eletrician,Siemens,non-Tech,2,67021,62.43
134289279533312,2022-12-20,mechanic,Boeing,non-Tech,4,91805,83.97
134289279533264,2022-05-31,mechanic,Siemens,non-Tech,,,80.81
134289279533216,2022-12-21,mechanic,Siemens,non-Tech,2,87610,82.56
134289279533168,2022-12-18,mechanic,Boeing,non-Tech,3,79967,73.0
134289279533120,2022-12-15,devops engineer,Apple,Tech,3,67911,77.79
134289279533456,2022-12-24,trainee,Boeing,non-Tech,3,95899,76.23
134289279536720,2022-08-23,trainee,Siemens,non-Tech,3,69482,92.12
134289279536768,2022-10-28,database engineer,Apple,Tech,3,95815,64.74
134289279536816,2022-07-28,trainee,Siemens,non-Tech,2,81976,76.88
134289279536864,2022-11-19,designer,Boeing,non-Tech,1,75229,82.99
134289279536912,,mechanic,Siemens,non-Tech,1,92335,92.32
134289279536960,2022-12-16,trainee,Siemens,non-Tech,2,82812,96.07
134289279537008,2022-12-27,mechanic,Boeing,non-Tech,2,71388,87.76
134289279537056,2022-11-09,database engineer,Apple,Tech,3,70868,73.82
134289279537104,2022-12-04,eletrician,Siemens,non-Tech,2,80447,66.16
134289279537152,2022-12-24,mechanic,Boeing,non-Tech,2,77064,90.93
134289279537200,2022-12-25,trainee,Boeing,non-Tech,2,83545,80.43
134289279537248,2022-06-25,mechanic,Siemens,non-Tech,,84662,76.71
134289279537296,2022-12-20,eletrician,Siemens,non-Tech,4,86852,85.47
134289279537344,2022-11-20,devops engineer,Apple,Tech,2,83709,79.86
134289279537392,2022-06-30,trainee,Siemens,non-Tech,1,68464,73.67
134289279537440,2022-06-12,database engineer,Apple,Tech,1,85754,82.99
134289279537488,2022-08-27,mechanic,Boeing,non-Tech,4,81758,
134289279537536,2022-08-17,platform engineer,Apple,Tech,2,85710,91.8
134289279537584,,trainee,Boeing,non-Tech,2,85126,66.68
134289279537632,2022-09-24,trainee,Siemens,non-Tech,1,90309,89.82
134289279537680,2022-10-03,trainee,Siemens,non-Tech,2,67472,77.02
134289279537728,2022-10-17,trainee,Siemens,non-Tech,2,74433,82.03
134289279537776,2022-11-03,database engineer,Apple,Tech,2,79501,79.57
134289279537824,2022-11-21,designer,Boeing,non-Tech,2,89322,66.36
134289279537872,2022-10-04,eletrician,Siemens,non-Tech,1,71898,67.43
134289279537920,2022-11-10,eletrician,Siemens,non-Tech,2,91577,80.23
134289279537968,2022-11-18,trainee,Boeing,non-Tech,3,81966,95.23
134289279538016,2022-11-07,devops engineer,Apple,Tech,2,96440,90.74
134289279538064,2022-02-23,mechanic,Siemens,non-Tech,1,86181,
134289279538112,2022-11-25,mechanic,Siemens,non-Tech,3,73373,79.33
134289279538160,2022-09-15,database engineer,Apple,Tech,2,97611,78.39
134289279538208,,trainee,Boeing,non-Tech,1,62159,95.36
134289279538256,2022-11-30,trainee,Boeing,non-Tech,,,83.14
134289279538304,2022-09-28,trainee,Boeing,non-Tech,2,79467,67.89
134289279538352,2022-11-17,eletrician,Siemens,non-Tech,1,83728,62.38
134289279538400,2022-05-20,platform engineer,Apple,Tech,2,80015,64.21
134289279538448,2022-10-06,mechanic,Siemens,non-Tech,2,83506,84.31
134289279538496,2022-10-23,mechanic,Boeing,non-Tech,2,87267,60.82
134289279538544,2022-12-27,trainee,Siemens,non-Tech,4,90493,83.94
134289279538592,2022-09-11,designer,Boeing,non-Tech,,78703,68.2
134289279538640,2022-12-31,platform engineer,Apple,Tech,2,96772,85.67
134289279538688,2022-07-28,designer,Boeing,non-Tech,2,86088,68.19
134289279538736,2022-11-04,designer,Boeing,non-Tech,3,93689,91.77
134289279538784,2022-10-03,platform engineer,Apple,Tech,2,91870,60.87
134289279538832,2022-11-16,devops engineer,Apple,Tech,2,80140,
134289279538880,2022-11-08,designer,Boeing,non-Tech,2,79311,77.77
134289279538928,2022-06-20,database engineer,Apple,Tech,2,95296,79.87
134289279538976,2022-08-09,designer,Boeing,non-Tech,4,71939,72.6
134289279539024,2022-12-05,trainee,Boeing,non-Tech,2,,78.87
134289279539072,2022-07-24,eletrician,Siemens,non-Tech,2,84438,95.18
134289279539120,2022-11-22,database engineer,Apple,Tech,2,94557,85.18
134289279539168,2022-07-28,trainee,Boeing,non-Tech,2,91394,79.38
134289279539216,2022-09-28,eletrician,Siemens,non-Tech,1,89322,93.41
134289279539264,2022-12-01,trainee,Boeing,non-Tech,1,85674,72.32
134289279539312,2022-09-11,devops engineer,Apple,Tech,1,70794,93.28
134289279539360,2022-06-06,platform engineer,Apple,Tech,2,65618,
134289279539408,2022-05-30,eletrician,Siemens,non-Tech,2,72554,91.04
134289279539456,2022-12-29,eletrician,Siemens,non-Tech,1,67569,65.49
134289279539504,2022-12-19,devops engineer,Apple,Tech,2,86386,85.68
134289279539552,2022-11-03,devops engineer,Apple,Tech,2,82444,84.79
134289279539600,2022-12-09,database engineer,Apple,Tech,2,86338,77.94
134289279539648,2022-08-26,database engineer,Apple,Tech,1,75882,80.22
134289279539696,2022-08-24,trainee,Boeing,non-Tech,3,84575,79.05
134289279539744,2022-07-14,mechanic,Siemens,non-Tech,2,64893,
134289279539792,2022-10-30,database engineer,Apple,Tech,1,74913,83.64
134289279539840,,database engineer,Apple,Tech,2,84587,
134289279539888,2022-12-29,designer,Boeing,non-Tech,2,88213,88.97
134289279539936,2022-06-24,trainee,Siemens,non-Tech,3,,64.23
134289279539984,2022-05-18,eletrician,Siemens,non-Tech,3,75305,97.11
134289279540032,2022-11-10,platform engineer,Apple,Tech,1,90296,91.27
134289279540080,2022-10-04,trainee,Siemens,non-Tech,2,83053,82.22
134289279540128,2022-12-14,mechanic,Boeing,non-Tech,1,68759,80.71
134289279540176,2022-12-13,eletrician,Siemens,non-Tech,1,82965,82.68
134289279540224,2022-04-16,mechanic,Boeing,non-Tech,1,83001,79.43
134289279540272,2022-12-09,devops engineer,Apple,Tech,2,67603,83.41
134289279540320,2022-11-15,mechanic,Siemens,non-Tech,3,75657,82.01
134289279540368,2022-12-09,trainee,Siemens,non-Tech,1,84250,75.76
134289279540416,2022-10-02,devops engineer,Apple,Tech,2,88507,85.55
134289279540464,2022-04-20,mechanic,Boeing,non-Tech,3,65842,77.64
134289279540512,2022-07-29,designer,Boeing,non-Tech,1,83320,83.87
134289279540560,2022-06-22,mechanic,Boeing,non-Tech,2,89945,95.79
134289279540608,2022-12-21,trainee,Boeing,non-Tech,3,98648,65.01
134289279540656,2022-12-06,devops engineer,Apple,Tech,2,91268,80.85
134289279540704,2022-05-08,mechanic,Boeing,non-Tech,3,77044,89.99
134289279540752,2022-12-17,trainee,Siemens,non-Tech,1,97429,73.61
134289279540800,2022-07-29,trainee,Boeing,non-Tech,2,81409,72.53
134289279540848,2022-12-19,mechanic,Siemens,non-Tech,2,82067,81.29
134289279540896,2022-10-17,mechanic,Boeing,non-Tech,1,93046,78.68
134289279540944,2022-07-22,designer,Boeing,non-Tech,4,,78.78
134289279540992,2022-12-26,devops engineer,Apple,Tech,2,74190,77.13
134289279541040,2022-10-29,mechanic,Boeing,non-Tech,3,99498,77.21
134289279541088,2022-11-28,platform engineer,Apple,Tech,2,64224,89.75
134289279541136,2022-08-19,designer,Boeing,non-Tech,1,63147,
134289279541184,2022-12-25,devops engineer,Apple,Tech,1,98271,84.62
134289279541232,2022-11-13,mechanic,Siemens,non-Tech,2,70255,88.29
134289279541280,2022-12-12,designer,Boeing,non-Tech,1,,76.36
134289279541328,2022-11-20,trainee,Siemens,non-Tech,3,69357,69.26
134289279541376,,platform engineer,Apple,Tech,1,73478,73.85
134289279541424,2022-11-13,platform engineer,Apple,Tech,3,80371,65.68
134289279541472,2022-11-06,devops engineer,Apple,Tech,4,68830,81.09
134289279541520,2022-08-07,eletrician,Siemens,non-Tech,2,85729,67.89
134289279541568,2022-11-26,database engineer,Apple,Tech,1,75176,64.2
134289279541616,,mechanic,Siemens,non-Tech,,89512,88.58
134289279541664,2022-09-16,trainee,Boeing,non-Tech,2,79840,89.17
134289279541712,,platform engineer,Apple,Tech,2,72993,73.23
134289279541760,2022-11-13,eletrician,Siemens,non-Tech,,77071,95.88
134289279541808,2022-08-07,platform engineer,Apple,Tech,1,75648,61.33
134289279541856,2022-09-28,mechanic,Boeing,non-Tech,1,89659,78.34
134289279541904,2022-10-16,trainee,Siemens,non-Tech,2,70544,91.72
134289279541952,2022-11-24,mechanic,Boeing,non-Tech,2,75527,65.64
134289279542000,2022-12-10,trainee,Boeing,non-Tech,1,87012,77.18
134289279542048,2022-11-22,trainee,Boeing,non-Tech,3,86658,77.4
134289279542096,2022-07-30,trainee,Boeing,non-Tech,2,84010,78.49
134289279542144,2022-07-26,designer,Boeing,non-Tech,4,63756,76.44
134289279542192,2022-12-04,devops engineer,Apple,Tech,1,83316,66.25
134289279542240,2022-11-03,mechanic,Boeing,non-Tech,1,73921,85.12
134289279542288,2022-09-11,devops engineer,Apple,Tech,3,99590,60.53
